,"Impact of 'condition_name' on
'selected_LANDLINE_ONLY'",condition_name,demogAge,BB_current_time_with_provider_abs,BB_current_plan_Fast Fibre Broadband (Up to 100Mb/s)
399,-0.10207953737839173,2) LL add-on at £1,18,2.166666667,0
400,-0.17512594026574402,2) LL add-on at £1,60,11.91666667,0
401,0.018857308841681346,2) LL add-on at £1,34,7.75,0
402,-0.22313559923635162,2) LL add-on at £1,60,6.916666667,0
403,-0.16761227308130042,2) LL add-on at £1,69,7.25,0
404,-0.18809906798704465,2) LL add-on at £1,43,1.583333333,0
405,-0.11958988842779553,2) LL add-on at £1,55,10.0,0
406,-0.013608024452016063,2) LL add-on at £1,70,8.0,0
407,-0.02027886488226802,2) LL add-on at £1,66,11.0,0
408,-0.13881530206351367,2) LL add-on at £1,72,8.333333333,0
409,-0.05625970927600785,2) LL add-on at £1,68,7.583333333,0
410,-0.056851425193533006,2) LL add-on at £1,73,11.58333333,0
411,-0.25474194415976026,2) LL add-on at £1,58,0.5,0
412,-0.16637914603639806,2) LL add-on at £1,59,5.0,0
413,-0.18148920768324286,2) LL add-on at £1,33,4.0,1
414,-0.06252775733532558,2) LL add-on at £1,74,8.666666667,0
415,-0.16727119731865414,2) LL add-on at £1,54,10.58333333,1
416,-0.20166924678234974,2) LL add-on at £1,45,2.25,1
417,-0.18002913894883302,2) LL add-on at £1,66,7.0,0
418,-0.19308930359254198,2) LL add-on at £1,56,7.166666667,1
419,0.057224606962916244,2) LL add-on at £1,74,4.0,0
420,-0.20503154619043576,2) LL add-on at £1,69,11.0,1
421,-0.4572629369626965,2) LL add-on at £1,38,0.083333333,0
422,-0.04076785693407276,2) LL add-on at £1,74,11.0,0
423,-0.17182029376140023,2) LL add-on at £1,42,9.416666667,1
424,-0.09221416031487581,2) LL add-on at £1,71,6.416666667,1
425,-0.27751616220062053,2) LL add-on at £1,72,4.0,0
426,-0.184098212162242,2) LL add-on at £1,53,2.5,0
427,-0.13489668687876918,2) LL add-on at £1,58,1.166666667,0
428,-0.12478908124855352,2) LL add-on at £1,41,3.333333333,0
429,-0.171052670637408,2) LL add-on at £1,60,11.0,1
430,-0.4508465808300555,2) LL add-on at £1,60,5.25,0
431,-0.14056897926244719,2) LL add-on at £1,47,6.0,0
432,-0.19458647345681956,2) LL add-on at £1,49,9.0,0
433,-0.13838543789083246,2) LL add-on at £1,60,11.0,0
434,-0.2214746453184764,2) LL add-on at £1,47,3.833333333,0
435,-0.22760939859923499,2) LL add-on at £1,47,3.416666667,0
436,-0.24296932474923447,2) LL add-on at £1,53,3.25,0
437,0.07902490004764322,2) LL add-on at £1,74,6.166666667,1
438,-0.257764272421891,2) LL add-on at £1,44,2.0,1
439,-0.05726176251768025,2) LL add-on at £1,35,9.5,0
440,-0.13423435517761698,2) LL add-on at £1,41,11.0,0
441,-0.18378383362693942,2) LL add-on at £1,65,11.0,0
442,-0.18423606720048882,2) LL add-on at £1,39,5.5,1
443,-0.09560738455619196,2) LL add-on at £1,59,11.0,1
444,-0.2550993006034157,2) LL add-on at £1,50,5.416666667,1
445,-0.1879255508210595,2) LL add-on at £1,60,1.416666667,0
446,-0.10993053111658818,2) LL add-on at £1,23,11.0,0
447,-0.1724380913368976,2) LL add-on at £1,64,2.166666667,1
448,-0.2798988492760334,2) LL add-on at £1,24,3.25,0
449,-0.045495898343468864,2) LL add-on at £1,68,11.0,0
450,-0.294942173454736,2) LL add-on at £1,33,3.333333333,0
451,-0.07732457952622601,2) LL add-on at £1,36,0.833333333,0
452,-0.032619901807279916,2) LL add-on at £1,71,2.5,0
453,-0.0377852069451135,2) LL add-on at £1,70,11.0,0
454,-0.12839645005894107,2) LL add-on at £1,59,5.5,0
455,-0.7466627009517106,2) LL add-on at £1,52,0.5,1
456,-0.2449438683917869,2) LL add-on at £1,69,0.25,0
457,-0.10530794592662157,2) LL add-on at £1,69,0.583333333,0
458,-0.18962479489826384,2) LL add-on at £1,64,3.0,1
459,-0.15157567580551512,2) LL add-on at £1,56,11.0,0
460,-0.1718169191951986,2) LL add-on at £1,56,0.5,0
461,-0.15064825607324053,2) LL add-on at £1,27,1.0,0
462,-0.03754127938228289,2) LL add-on at £1,72,3.416666667,0
463,-0.247991857157138,2) LL add-on at £1,36,10.66666667,0
464,-0.11810448957261599,2) LL add-on at £1,34,1.083333333,0
465,-0.09850091869125056,2) LL add-on at £1,20,1.0,0
466,-0.2528676680366032,2) LL add-on at £1,40,8.25,0
467,-0.20620295914680442,2) LL add-on at £1,62,11.0,1
468,-0.14381188232706968,2) LL add-on at £1,71,3.0,0
469,-0.13948428584189024,2) LL add-on at £1,59,11.0,1
470,-0.07708128167958024,2) LL add-on at £1,71,2.5,0
471,-0.24150786105729052,2) LL add-on at £1,47,4.0,1
472,0.0014686177485936926,2) LL add-on at £1,37,11.0,1
473,-0.1509530042278132,2) LL add-on at £1,33,11.0,1
474,-0.12059305129479722,2) LL add-on at £1,37,0.5,1
475,-0.32313042814842624,2) LL add-on at £1,37,11.91666667,1
476,0.2294126798296697,2) LL add-on at £1,74,11.0,0
477,-0.10213279888308024,2) LL add-on at £1,23,1.5,1
478,-0.1913960779811921,2) LL add-on at £1,48,3.0,0
479,-0.13775640935001812,2) LL add-on at £1,41,11.0,0
480,-0.16747371308971534,2) LL add-on at £1,59,11.0,0
481,-0.14030620856098341,2) LL add-on at £1,73,3.416666667,0
482,-0.11939071716248181,2) LL add-on at £1,67,4.5,0
483,0.07680432362793978,2) LL add-on at £1,74,11.0,0
484,0.0631361770035273,2) LL add-on at £1,43,11.0,0
485,-0.2191286786383018,2) LL add-on at £1,57,0.25,1
486,0.02135073051274562,2) LL add-on at £1,74,1.5,0
487,-0.19537908542524868,2) LL add-on at £1,66,1.0,0
488,0.021592633744702522,2) LL add-on at £1,71,11.0,0
489,-0.22563766194906038,2) LL add-on at £1,55,6.0,0
490,-0.2189152878557983,2) LL add-on at £1,57,11.25,1
491,-0.14056677301593928,2) LL add-on at £1,70,0.416666667,0
492,-0.15071247556000836,2) LL add-on at £1,51,7.833333333,1
493,-0.10164938619863868,2) LL add-on at £1,39,0.916666667,1
494,-0.08748913155260987,2) LL add-on at £1,62,3.0,0
495,-0.0999618209662384,2) LL add-on at £1,68,2.0,0
496,-0.1979822990032674,2) LL add-on at £1,71,11.75,1
497,-0.09349039150014843,2) LL add-on at £1,69,1.0,0
498,-0.2636154620265989,2) LL add-on at £1,58,3.0,0
499,-0.16289596795938666,2) LL add-on at £1,69,3.0,0
500,-0.1325895128495072,2) LL add-on at £1,70,11.0,1
501,-0.1564585088769827,2) LL add-on at £1,60,11.0,1
502,-0.20678803302484386,2) LL add-on at £1,33,7.333333333,0
503,-0.20571167827483755,2) LL add-on at £1,45,11.0,1
504,-0.05264699853887301,2) LL add-on at £1,74,11.0,0
505,-0.4612384861833195,2) LL add-on at £1,74,11.0,0
506,-0.1484051039091289,2) LL add-on at £1,65,0.333333333,1
507,-0.22080026477197034,2) LL add-on at £1,63,11.0,1
508,-0.25311659382061985,2) LL add-on at £1,56,11.0,0
509,-0.16864381567269449,2) LL add-on at £1,57,2.583333333,0
510,-0.010350172115008258,2) LL add-on at £1,68,9.0,0
511,-0.21387416588908553,2) LL add-on at £1,49,3.333333333,1
512,-0.02937323009187629,2) LL add-on at £1,24,0.166666667,0
513,-0.14865120130556841,2) LL add-on at £1,48,11.08333333,0
514,-0.20216707788669527,2) LL add-on at £1,71,11.0,0
515,-0.1145585579238059,2) LL add-on at £1,65,2.5,0
516,-0.17471898052079232,2) LL add-on at £1,61,11.0,0
517,-0.20977736697657778,2) LL add-on at £1,40,2.416666667,0
518,-0.21839807199090044,2) LL add-on at £1,60,4.0,0
519,-0.3181932530116908,2) LL add-on at £1,45,4.0,1
520,-0.16964613237370008,2) LL add-on at £1,55,11.0,1
521,-0.2638018142638084,2) LL add-on at £1,50,11.0,1
522,-0.21383029736909356,2) LL add-on at £1,57,0.166666667,1
523,-0.0014858944100888322,2) LL add-on at £1,69,1.083333333,0
524,-0.24480812049095774,2) LL add-on at £1,56,10.41666667,0
525,-0.20734480505254854,2) LL add-on at £1,50,11.0,1
526,-0.19731243959771738,2) LL add-on at £1,52,11.0,0
527,-0.2908309350749062,2) LL add-on at £1,50,11.0,1
528,-0.17821428519639226,2) LL add-on at £1,35,5.166666667,0
529,-0.04335930607422836,2) LL add-on at £1,73,5.583333333,1
530,-0.21923248857898586,2) LL add-on at £1,64,1.833333333,0
531,-0.252038207177021,2) LL add-on at £1,55,2.0,1
532,-0.1919487948890554,2) LL add-on at £1,48,1.416666667,0
533,-0.2313583670196057,2) LL add-on at £1,65,11.16666667,0
534,-0.14132332063081612,2) LL add-on at £1,36,11.0,0
535,-0.21778808960636928,2) LL add-on at £1,57,0.333333333,1
536,-0.09078891043329733,2) LL add-on at £1,52,2.0,0
537,-0.1098123115703427,2) LL add-on at £1,50,8.166666667,0
538,-0.1737072690819374,2) LL add-on at £1,33,6.166666667,1
539,-0.3787985376933166,2) LL add-on at £1,42,1.583333333,0
540,-0.17954868173977664,2) LL add-on at £1,42,3.166666667,0
541,-0.08591356010643007,2) LL add-on at £1,72,5.416666667,0
542,-0.12774837018211685,2) LL add-on at £1,64,11.0,1
543,-0.11740507211584565,2) LL add-on at £1,60,0.666666667,0
544,-0.19304213789694902,2) LL add-on at £1,49,11.0,1
545,-0.25419402035898575,2) LL add-on at £1,48,5.0,0
546,-0.15461305861919103,2) LL add-on at £1,43,2.416666667,0
547,-0.09039706982598499,2) LL add-on at £1,64,1.5,1
548,-0.15254909709595077,2) LL add-on at £1,40,11.0,0
549,-0.09837669606089686,2) LL add-on at £1,31,11.0,1
550,-0.19230244391571716,2) LL add-on at £1,50,10.0,0
551,-0.0991472658561702,2) LL add-on at £1,55,11.0,0
552,-0.30245555320472306,2) LL add-on at £1,42,0.416666667,0
553,-0.12126546513369404,2) LL add-on at £1,39,2.25,0
554,-0.22666133730231902,2) LL add-on at £1,45,2.416666667,0
555,0.16459085791031464,2) LL add-on at £1,70,10.0,1
556,-0.28032159708857973,2) LL add-on at £1,63,2.0,0
557,-0.24589627310741297,2) LL add-on at £1,52,0.666666667,0
558,-0.18014078487746965,2) LL add-on at £1,62,7.333333333,0
559,0.0020322245462561952,2) LL add-on at £1,73,11.0,0
560,-0.26800376336280035,2) LL add-on at £1,57,8.5,1
561,-0.23750266439399745,2) LL add-on at £1,61,3.25,0
562,-0.11510962481826285,2) LL add-on at £1,61,0.333333333,0
563,-0.11711575976763462,2) LL add-on at £1,59,1.166666667,0
564,-0.24028768222526073,2) LL add-on at £1,20,6.0,0
565,-0.2915936440134797,2) LL add-on at £1,39,11.0,0
566,-0.19095995772215146,2) LL add-on at £1,38,7.75,1
567,-0.2698515504094524,2) LL add-on at £1,57,7.083333333,1
568,-0.004496357786057127,2) LL add-on at £1,71,3.333333333,0
569,-0.13216408417736633,2) LL add-on at £1,52,11.0,0
570,-0.04168568270608823,2) LL add-on at £1,68,3.166666667,0
571,-0.20579163025358063,2) LL add-on at £1,38,0.25,0
572,-0.21479024446080083,2) LL add-on at £1,47,2.0,1
573,-0.23736105309760955,2) LL add-on at £1,51,8.333333333,0
574,-0.1533600407520129,2) LL add-on at £1,31,2.333333333,0
575,-0.3045410806777092,2) LL add-on at £1,46,0.416666667,1
576,-0.2315890791649326,2) LL add-on at £1,36,4.25,0
577,-0.04791179466015054,2) LL add-on at £1,71,11.08333333,0
578,-0.273381312184497,2) LL add-on at £1,53,3.166666667,0
579,-0.016681396180143998,2) LL add-on at £1,68,11.0,1
580,-0.21214224758205905,2) LL add-on at £1,70,11.0,0
581,-0.13273597346262922,2) LL add-on at £1,66,0.833333333,1
582,-0.17666684866842478,2) LL add-on at £1,47,10.0,1
583,-0.2869699132787508,2) LL add-on at £1,41,0.5,0
584,-0.0851549984100359,2) LL add-on at £1,33,1.166666667,0
585,-0.23830281381536664,2) LL add-on at £1,66,11.0,0
586,-0.20309945031511922,2) LL add-on at £1,47,5.083333333,0
587,-0.08716875800905202,2) LL add-on at £1,67,11.0,0
588,-0.11386757251612792,2) LL add-on at £1,71,1.5,0
589,-0.13407596472000954,2) LL add-on at £1,67,11.91666667,1
590,-0.11561302873467899,2) LL add-on at £1,39,4.0,0
591,-0.09230385174130339,2) LL add-on at £1,36,2.25,0
592,-0.1428224970563231,2) LL add-on at £1,55,6.0,1
593,-0.18634941654926335,2) LL add-on at £1,59,10.0,0
594,-0.35114821923773337,2) LL add-on at £1,61,11.0,1
595,-0.1937879562786381,2) LL add-on at £1,25,4.0,0
596,-0.20899578376901023,2) LL add-on at £1,56,10.0,1
597,-0.1799159941536694,2) LL add-on at £1,56,0.25,0
598,-0.2205236690778196,2) LL add-on at £1,44,11.0,0
599,-0.14631030562653285,2) LL add-on at £1,69,1.416666667,0
600,-0.37280232635373906,2) LL add-on at £1,63,7.25,0
601,-0.1684519056707685,2) LL add-on at £1,69,5.583333333,1
602,-0.572763615118945,2) LL add-on at £1,67,11.0,0
603,-0.2660603976890238,2) LL add-on at £1,62,0.75,0
604,0.01624519292104901,2) LL add-on at £1,73,11.0,0
605,-0.1338742348007422,2) LL add-on at £1,63,11.0,0
606,-0.20758705753676696,2) LL add-on at £1,54,3.25,0
607,-0.09817457442546931,2) LL add-on at £1,54,0.25,0
608,-0.13911498723473315,2) LL add-on at £1,66,3.0,0
609,-0.22844902282842838,2) LL add-on at £1,64,3.333333333,0
610,-0.21479655393841332,2) LL add-on at £1,67,11.0,0
611,-0.30326083548290567,2) LL add-on at £1,52,2.416666667,1
612,-0.12766502496828103,2) LL add-on at £1,39,0.75,0
613,-0.3173683992635507,2) LL add-on at £1,57,5.25,0
614,-0.006950471437037722,2) LL add-on at £1,70,2.0,0
615,0.10271970138489457,2) LL add-on at £1,45,11.0,0
616,-0.1378166700948636,2) LL add-on at £1,65,11.0,1
617,-0.2347642652295734,2) LL add-on at £1,56,2.5,0
618,-0.5441644261993287,2) LL add-on at £1,41,0.583333333,1
619,0.0015806486052682702,2) LL add-on at £1,69,7.0,0
620,0.0583956004177687,2) LL add-on at £1,55,0.75,0
621,-0.12386946484370018,2) LL add-on at £1,74,11.91666667,0
622,-0.1953907342923749,2) LL add-on at £1,61,1.416666667,0
623,-0.2639809111866956,2) LL add-on at £1,39,6.5,1
624,-0.1398249815222839,2) LL add-on at £1,69,11.0,1
625,-0.29964584405661493,2) LL add-on at £1,52,11.91666667,0
626,-0.25496267379078547,2) LL add-on at £1,61,11.0,1
627,-0.14777034339026643,2) LL add-on at £1,59,11.41666667,0
628,-0.20637922612358478,2) LL add-on at £1,32,4.666666667,0
629,-0.20771211983963628,2) LL add-on at £1,53,8.0,1
630,-0.18134972938193267,2) LL add-on at £1,58,11.0,0
631,-0.0963341681237887,2) LL add-on at £1,39,3.0,0
632,-0.25149775962945603,2) LL add-on at £1,65,3.916666667,0
633,-0.2726433279429064,2) LL add-on at £1,49,9.333333333,0
634,-0.2127721122656754,2) LL add-on at £1,52,6.0,0
635,-0.010775132750054484,2) LL add-on at £1,71,7.0,0
636,-0.24446562331221877,2) LL add-on at £1,48,0.333333333,0
637,-0.0936347111387749,2) LL add-on at £1,71,2.0,0
638,-0.09837356547395296,2) LL add-on at £1,55,0.083333333,1
639,-0.1863812656027439,2) LL add-on at £1,64,11.0,1
640,-0.15275627846327108,2) LL add-on at £1,64,4.0,0
641,-0.06495573379990591,2) LL add-on at £1,63,11.0,1
642,-0.1766292984746168,2) LL add-on at £1,64,5.0,1
643,-0.20447879194195168,2) LL add-on at £1,62,11.0,1
644,-0.18652139732451453,2) LL add-on at £1,48,11.0,0
645,-0.21551763750487726,2) LL add-on at £1,50,0.5,1
646,-0.02068123487493537,2) LL add-on at £1,33,0.333333333,0
647,-0.11981975366358398,2) LL add-on at £1,53,9.5,1
648,-0.19957847931683248,2) LL add-on at £1,49,7.0,0
649,-0.09155600115591205,2) LL add-on at £1,62,3.0,0
650,-0.25466299513216606,2) LL add-on at £1,49,11.0,0
651,-0.04231391574551419,2) LL add-on at £1,73,2.583333333,0
652,-0.15308926471668252,2) LL add-on at £1,74,0.166666667,1
653,-0.14171296643989095,2) LL add-on at £1,68,0.333333333,0
654,-0.06534762714477735,2) LL add-on at £1,71,1.166666667,0
655,-0.11914078710378971,2) LL add-on at £1,69,0.5,0
656,-0.158441559175335,2) LL add-on at £1,64,0.666666667,1
657,-0.04729712893277909,2) LL add-on at £1,65,8.0,0
658,-0.27364962212077776,2) LL add-on at £1,37,4.0,1
659,-0.32146221540851844,2) LL add-on at £1,53,11.0,0
660,-0.11472709297591054,2) LL add-on at £1,49,0.333333333,0
661,-0.13701360118083789,2) LL add-on at £1,61,1.5,0
662,-0.1925327462443298,2) LL add-on at £1,63,5.0,0
663,-0.20775969312421047,2) LL add-on at £1,58,11.0,0
664,-0.1615891238158999,2) LL add-on at £1,46,5.25,1
665,-0.17494455349103127,2) LL add-on at £1,61,0.416666667,1
666,-0.03252096703120442,2) LL add-on at £1,64,6.25,1
667,-0.31824271728795817,2) LL add-on at £1,60,8.0,0
668,-0.12586071096190216,2) LL add-on at £1,66,5.083333333,1
669,-0.16863713605335628,2) LL add-on at £1,53,11.0,0
670,-0.16709828957915504,2) LL add-on at £1,48,0.25,0
671,-0.2318371113213611,2) LL add-on at £1,54,5.0,0
672,-0.24122919235493367,2) LL add-on at £1,44,2.166666667,0
673,-0.14999597769552,2) LL add-on at £1,60,2.0,1
674,-0.14006550359918385,2) LL add-on at £1,64,5.583333333,0
675,-0.11572760287184648,2) LL add-on at £1,50,0.916666667,1
676,-0.11499741986990963,2) LL add-on at £1,36,1.0,0
677,-0.11609492717114131,2) LL add-on at £1,54,11.0,0
678,-0.1295419084369846,2) LL add-on at £1,66,11.08333333,0
679,-0.24612573391488793,2) LL add-on at £1,52,11.0,0
680,0.004472177274962028,2) LL add-on at £1,61,8.333333333,0
681,-0.14318031100279968,2) LL add-on at £1,70,11.0,1
682,-0.18447150133287418,2) LL add-on at £1,58,2.833333333,1
683,-0.083242919144603,2) LL add-on at £1,72,11.0,1
684,-0.20527632857121533,2) LL add-on at £1,55,5.5,0
685,-0.2654238677346723,2) LL add-on at £1,66,8.25,0
686,-0.18271219163083008,2) LL add-on at £1,47,10.0,0
687,-0.05098196838865844,2) LL add-on at £1,25,2.166666667,0
688,0.08028421814459914,2) LL add-on at £1,72,3.5,0
689,-0.025934276429698006,2) LL add-on at £1,67,11.0,1
690,-0.13710242025885097,2) LL add-on at £1,58,5.25,1
691,-0.09405360543812624,2) LL add-on at £1,67,1.083333333,0
692,-0.16921563267734482,2) LL add-on at £1,64,1.5,0
693,-0.02399644936005541,2) LL add-on at £1,70,11.0,0
694,-0.3386466894375814,2) LL add-on at £1,24,5.0,1
695,-0.18384079640137302,2) LL add-on at £1,29,5.0,0
696,-0.1046641397174488,2) LL add-on at £1,41,0.0,0
697,-0.12770000083133676,2) LL add-on at £1,64,7.25,1
698,0.03488335903482581,2) LL add-on at £1,66,9.833333333,0
699,-0.23657611347542834,2) LL add-on at £1,40,1.0,0
700,-0.20009062464872648,2) LL add-on at £1,52,1.416666667,1
701,-0.07607272231760748,2) LL add-on at £1,74,11.91666667,1
702,-0.1857633760309735,2) LL add-on at £1,64,0.583333333,1
703,-0.290576394794205,2) LL add-on at £1,41,6.0,0
704,-0.08157230238737526,2) LL add-on at £1,42,2.0,1
705,-0.0605991907843178,2) LL add-on at £1,69,4.75,0
706,0.03266381121268666,2) LL add-on at £1,67,4.0,1
707,-0.21761113166546409,2) LL add-on at £1,49,11.0,0
708,0.11551301461677378,2) LL add-on at £1,74,3.333333333,0
709,-0.23334989141596102,2) LL add-on at £1,24,0.5,0
710,-0.3335476002447567,2) LL add-on at £1,46,5.0,1
711,-0.24688269466738164,2) LL add-on at £1,64,7.75,1
712,-0.13456698462571798,2) LL add-on at £1,70,1.333333333,0
713,-0.12925038625427904,2) LL add-on at £1,44,6.5,0
714,-0.23847055200429393,2) LL add-on at £1,53,5.0,1
715,-0.21529198231095714,2) LL add-on at £1,65,0.416666667,0
716,-0.050918443282151046,2) LL add-on at £1,74,5.833333333,0
717,0.01721273084842384,2) LL add-on at £1,74,2.0,0
718,-0.06778827328332286,2) LL add-on at £1,74,0.666666667,0
719,-0.11366467810162365,2) LL add-on at £1,64,4.0,0
720,-0.24254753350139552,2) LL add-on at £1,65,1.0,1
721,-0.1503568383460395,2) LL add-on at £1,39,4.166666667,1
722,-0.15214145078735397,2) LL add-on at £1,63,0.416666667,0
723,-0.08373573195955461,2) LL add-on at £1,70,11.0,0
724,-0.13907376785667971,2) LL add-on at £1,50,11.0,0
725,-0.31041160787824373,2) LL add-on at £1,53,1.5,0
726,-0.1490198200306677,2) LL add-on at £1,46,11.0,0
727,-0.3892291155908363,2) LL add-on at £1,44,3.583333333,0
728,-0.2486629393547869,2) LL add-on at £1,66,10.5,0
729,0.030472542571108895,2) LL add-on at £1,71,3.0,0
730,-0.05188618367812436,2) LL add-on at £1,69,10.75,1
731,-0.2518401076437563,2) LL add-on at £1,32,1.5,0
732,-0.4999737733983373,2) LL add-on at £1,47,2.75,0
733,-0.06836034809352987,2) LL add-on at £1,67,8.833333333,0
734,-0.08007169627497383,2) LL add-on at £1,74,3.333333333,1
735,-0.2040522047036558,2) LL add-on at £1,71,11.83333333,0
736,-0.09902761108182456,2) LL add-on at £1,41,9.5,1
737,-0.20084643840644717,2) LL add-on at £1,53,3.5,1
738,-0.07531927173057205,2) LL add-on at £1,72,11.0,0
739,-0.11526213286245764,2) LL add-on at £1,56,11.0,0
740,-0.12571552786693543,2) LL add-on at £1,67,1.666666667,0
741,-0.21908197063424265,2) LL add-on at £1,70,5.0,0
742,-0.16450241187539252,2) LL add-on at £1,66,11.0,0
743,-0.1285544520053433,2) LL add-on at £1,63,5.0,0
744,-0.1249147295018583,2) LL add-on at £1,65,5.5,0
745,-0.21073288065464896,2) LL add-on at £1,31,3.166666667,0
746,-0.23724939798337105,2) LL add-on at £1,66,10.41666667,0
747,-0.22673959668984692,2) LL add-on at £1,41,1.5,0
748,-0.14877369110116612,2) LL add-on at £1,40,11.41666667,0
749,-0.19426229386237862,2) LL add-on at £1,38,3.0,0
750,-0.14856141825974162,2) LL add-on at £1,49,5.416666667,0
751,-0.23539249544387147,2) LL add-on at £1,22,2.416666667,0
752,-0.08825315433421185,2) LL add-on at £1,30,2.083333333,0
753,-0.19778047906309307,2) LL add-on at £1,41,11.0,0
754,-0.07490130197976101,2) LL add-on at £1,54,1.75,0
755,-0.1203934177235739,2) LL add-on at £1,70,1.666666667,0
756,-0.09533853491546537,2) LL add-on at £1,67,6.25,0
757,-0.37481288443717736,2) LL add-on at £1,43,11.0,1
758,-0.19390367271053408,2) LL add-on at £1,63,5.5,1
759,-0.12113470504049427,2) LL add-on at £1,71,7.0,0
760,-0.24810004243470601,2) LL add-on at £1,68,3.666666667,0
761,-0.04205625130610246,2) LL add-on at £1,70,11.33333333,1
762,-0.23020011131694118,2) LL add-on at £1,57,3.75,0
763,-0.31144555692140796,2) LL add-on at £1,33,4.0,1
